\fixlen = T
|set|TIME        |LC_INIT       |
|int|double      |double        |
 0   767.8525340  2.7623432e-04  
 0   767.8729679  4.1509635e-04  
 0   767.8934018  2.1929880e-04  
 0   767.9138356  3.6215124e-04  
 0   767.9342695  1.0750550e-04  
 0   767.9547033  -4.1931005e-05 
 0   767.9751372  2.2120979e-04  
 0   767.9955711  -6.6974120e-05 
 0   768.0160049  -4.7880323e-05 
 0   768.0364388  4.0406383e-05  
 0   768.0568727  -3.0472685e-04 
 0   768.0773065  7.0569063e-06  
 0   768.0977404  5.0430717e-05  
 0   768.1181744  2.6989321e-05  
 0   768.1386082  -3.4644116e-05 
 0   768.1590420  -2.1493162e-05 
 0   768.1794760  1.3875845e-04  
 0   768.1999098  5.0882427e-05  
 0   768.2203436  6.0253191e-05  
 0   768.2407776  1.4981045e-04  
 0   768.2612114  2.3085615e-05  
 0   768.2816452  3.6533040e-04  
 0   768.3020792  1.1303014e-04  
 0   768.3225130  -1.1130708e-04 
 0   768.3429470  -1.8958675e-04 
 0   768.3633808  2.1930052e-04  
 0   768.3838147  -2.8149752e-04 
 0   768.4042486  1.8596923e-04  
 0   768.4246824  -2.6600057e-05 
 0   768.4451163  -4.3258358e-05 
 0   768.4655502  -1.0531295e-04 
 0   768.4859840  -1.9699139e-05 
 0   768.5064180  -1.2430396e-04 
 0   768.5268519  -2.8353848e-05 
 0   768.5472856  4.7600530e-05  
 0   768.5677196  7.6547120e-05  
 0   768.5881535  2.0384739e-05  
 0   768.6085873  -2.8761526e-05 
 0   768.6290212  8.0754595e-05  
 0   768.6494551  1.1757765e-04  
 0   768.6698890  -4.5485776e-05 
 0   768.6903228  1.9112129e-05  
 0   768.7107567  -9.8345463e-06 
 0   768.7311906  2.6808013e-05  
 0   768.7516245  4.4588579e-04  
 0   768.7720583  -6.1119426e-05 
 0   768.7924923  -3.0725925e-05 
 0   768.8129261  1.5118580e-05  
 0   768.8333600  3.7365124e-05  
 0   768.8537939  -3.6397450e-05 
 0   768.8742277  -7.7933262e-05 
 0   768.8946617  -9.1444936e-06 
 0   768.9355294  2.2217493e-04  
 0   768.9559633  1.9334682e-04  
 0   768.9763972  1.6347787e-04  
 0   768.9968310  4.7077454e-05  
 0   769.0172650  -9.5385498e-05 
 0   769.0376988  -1.5150319e-04 
 0   769.0581328  -1.9103929e-05 
 0   769.0785666  1.2087922e-04  
 0   769.0990005  -9.5978823e-05 
 0   769.1194345  -6.7941241e-06 
 0   769.1398682  2.9315855e-05  
 0   769.1603021  5.4519833e-04  
 0   769.1807361  5.5098484e-05  
 0   769.2011699  -2.9803833e-03 
 0   769.2216038  -8.0965459e-03 
 0   769.2420378  -8.7824557e-03 
 0   769.2624715  -8.9239525e-03 
 0   769.2829055  -8.5991360e-03 
 0   769.3033394  -7.0405812e-03 
 0   769.3237732  -1.2234170e-03 
 0   769.3442072  1.3326143e-04  
 0   769.3646411  8.1905047e-05  
 0   769.3850748  -9.2852359e-05 
 0   769.4055088  3.5328828e-04  
 0   769.4259427  9.5127696e-05  
 0   769.4463767  7.8938880e-05  
 0   769.4668105  1.8899671e-04  
 0   769.4872444  2.6281787e-05  
 0   769.5281121  -8.5702733e-05 
 0   769.5485460  4.1988129e-05  
 0   769.5689800  5.4144442e-05  
 0   769.5894138  3.4144500e-04  
 0   769.6098477  1.3608555e-04  
 0   769.6302817  3.2064764e-04  
 0   769.6507155  -7.4741773e-05 
 0   769.6711495  1.5597946e-04  
 0   769.6915833  8.2461142e-05  
 0   769.7120171  2.6513118e-04  
 0   769.7324511  2.0185069e-04  
 0   769.7528850  2.0548498e-04  
 0   769.7733189  9.9081713e-05  
 0   769.7937528  1.0830956e-04  
 0   769.8141867  3.7315703e-04  
 0   769.8346207  2.2685416e-04  
 0   769.8550545  2.6290675e-04  
 0   769.8754884  2.9734883e-04  
 0   769.8959223  2.2620789e-04  
 0   769.9163561  1.6075440e-04  
 0   769.9367900  -1.3738073e-04 
 0   769.9572239  -2.9292594e-05 
 0   769.9776578  4.0995385e-04  
 0   769.9980917  3.2042922e-04  
 0   770.0185257  2.8492921e-04  
 0   770.0389595  9.7214826e-05  
 0   770.0593935  4.6064067e-04  
 0   770.0798274  3.9196986e-04  
 0   770.1002612  3.5561930e-04  
 0   770.1206952  -3.2265816e-05 
 0   770.1411291  2.9021787e-04  
 0   770.1615629  2.6998142e-04  
 0   770.1819969  -1.0937190e-04 
 0   770.2024308  -6.0987295e-05 
 0   770.2228648  1.2151006e-04  
 0   770.2432986  -8.9703834e-05 
 0   770.2637325  1.3809887e-04  
 0   770.2841664  3.5490774e-04  
 0   770.3046002  -2.4233933e-04 
 0   770.3250341  7.5599623e-05  
 0   770.3454681  -6.6802313e-05 
 0   770.3659019  1.2820927e-04  
 0   770.3863358  9.5372721e-05  
 0   770.4067698  -2.1573438e-04 
 0   770.4272036  -1.2665266e-05 
 0   770.4476376  6.6717752e-05  
 0   770.4680715  -1.3222223e-05 
 0   770.4885054  -1.1278103e-04 
 0   770.5089393  -1.2988177e-04 
 0   770.5293732  -2.9872320e-04 
 0   770.5498070  2.0934702e-04  
 0   770.5702410  -6.8678994e-05 
 0   770.5906749  6.0276172e-05  
 0   770.6111088  -7.3398455e-06 
 0   770.6315427  6.0862731e-05  
 0   770.6519767  3.8894953e-04  
 0   770.6724107  -1.8447970e-05 
 0   770.6928445  1.6984057e-04  
 0   770.7132784  -6.6101158e-05 
 0   770.7337124  8.0200953e-05  
 0   770.7541462  -1.4803833e-05 
 0   770.7745802  1.1244833e-04  
 0   770.7950141  3.3106771e-04  
 0   770.8154479  -1.5404631e-04 
 0   770.8358819  4.2869269e-05  
 0   770.8563158  -2.0415946e-04 
 0   770.8767496  4.3273874e-05  
 0   770.8971836  -2.9218305e-04 
 0   770.9176175  -1.1441170e-04 
 0   770.9380514  -7.5870368e-05 
 0   770.9584853  -6.3108644e-05 
 0   770.9789192  -7.9917700e-05 
 0   770.9993532  2.3927098e-05  
 0   771.0197870  -2.0717666e-04 
 0   771.0402210  -7.3855132e-05 
 0   771.0606550  -7.9384525e-05 
 0   771.0810889  8.3129387e-05  
 0   771.1015227  -6.3736957e-06 
 0   771.1219566  1.5092782e-04  
 0   771.1423906  -1.9030771e-04 
 0   771.1628245  5.2484851e-05  
 0   771.1832584  -7.8625337e-05 
 0   771.2036922  -9.7327480e-05 
 0   771.2241262  4.9359838e-05  
 0   771.2445602  -6.1896532e-07 
 0   771.2649940  2.8637625e-05  
 0   771.2854280  1.3817218e-04  
 0   771.3058619  8.4023661e-05  
 0   771.3262957  -5.5330944e-05 
 0   771.3467297  5.8563983e-05  
 0   771.3671636  2.2108069e-04  
 0   771.3875976  -1.5285131e-04 
 0   771.4080315  4.2364471e-05  
 0   771.4284654  -1.1878844e-04 
 0   771.4488994  1.2830985e-05  
 0   771.4693332  4.4932669e-05  
 0   771.4897671  -1.6285101e-04 
 0   771.5102011  -1.0070410e-04 
 0   771.5306349  -1.2319464e-04 
 0   771.5510690  1.3457633e-04  
 0   771.5715029  1.0293490e-05  
 0   771.5919367  -1.0621734e-04 
 0   771.6123707  1.7638614e-04  
 0   771.6328046  3.8127101e-04  
 0   771.6532385  -9.6347234e-05 
 0   771.6736725  3.7240249e-04  
 0   771.6941064  -2.2094058e-04 
 0   771.7145403  1.2611321e-04  
 0   771.7349742  1.6427372e-05  
 0   771.7554081  1.7818857e-04  
 0   771.7758420  -2.2445878e-04 
 0   771.7962760  -3.5575387e-04 
 0   771.8167099  -1.1532581e-04 
 0   771.8371438  -1.1288759e-04 
 0   771.8575777  8.0909442e-05  
 0   771.8780116  -5.0808808e-06 
 0   771.9188795  -3.4121837e-04 
 0   771.9393135  -1.8362649e-04 
 0   771.9597474  4.5049710e-05  
 0   771.9801812  -1.5524353e-04 
 0   772.0006153  1.0575246e-04  
 0   772.0210492  -1.1444417e-04 
 0   772.0414830  3.5660632e-05  
 0   772.0619170  -1.6576960e-04 
 0   772.0823510  -3.8316786e-05 
 0   772.1027848  -1.7662406e-04 
 0   772.1232188  1.0257001e-04  
 0   772.1436527  -1.0525908e-05 
 0   772.1640868  -4.6661240e-05 
 0   772.1845206  -1.7634332e-04 
 0   772.2049545  -9.7227297e-05 
 0   772.2253885  -1.6426033e-04 
 0   772.2458223  -4.9507282e-05 
 0   772.2662563  -3.3415266e-04 
 0   772.2866903  1.7289062e-04  
 0   772.3071242  -1.7430872e-04 
 0   772.3275582  -1.2845969e-04 
 0   772.3479921  2.0978248e-04  
 0   772.3684260  -4.0905314e-04 
 0   772.3888599  -4.7674909e-04 
 0   772.4092939  -3.2304137e-04 
 0   772.4297278  -2.7378000e-04 
 0   772.4501617  1.2682703e-04  
 0   772.4705956  -1.6710605e-04 
 0   772.4910297  4.3469288e-05  
 0   772.5114635  -1.0421975e-04 
 0   772.5318974  -6.6900233e-05 
 0   772.5523315  -1.6748403e-04 
 0   772.5727653  -1.3831540e-04 
 0   772.5931992  -1.3786474e-04 
 0   772.6136333  -4.4933154e-04 
 0   772.6340671  -4.1390734e-04 
 0   772.6545010  -1.8987300e-04 
 0   772.6749350  -4.4542010e-04 
 0   772.6953689  -3.7018862e-04 
 0   772.7158029  -1.3622629e-03 
 0   772.7362368  -7.4726846e-03 
 0   772.7566707  -8.7007582e-03 
 0   772.7771047  -9.2199799e-03 
 0   772.7975386  -8.9443857e-03 
 0   772.8179726  -8.7528601e-03 
 0   772.8384065  -4.1096625e-03 
 0   772.8792745  -7.1176539e-05 
 0   772.8997083  -3.7828294e-04 
 0   772.9201422  -4.7858161e-04 
 0   772.9405763  -2.8752978e-04 
 0   772.9610102  -8.1502840e-05 
 0   772.9814440  -1.7876850e-04 
 0   773.0018781  -1.5452752e-04 
 0   773.0223119  -3.1226207e-04 
 0   773.0427459  -2.4650784e-04 
 0   773.0631799  -3.5571554e-04 
 0   773.0836137  -2.7423559e-05 
 0   773.1040478  1.6713535e-04  
 0   773.1244817  -1.2385828e-04 
 0   773.1449155  -3.3428977e-04 
 0   773.1653496  -2.6976748e-04 
 0   773.1857835  -3.6589551e-04 
 0   773.2062174  -2.6981180e-04 
 0   773.2266514  -7.8664772e-05 
 0   773.2470853  -3.5221892e-04 
 0   773.2675194  -9.4821356e-05 
 0   773.2879532  -1.1048193e-04 
 0   773.3083872  8.5404135e-05  
 0   773.3288212  -2.4141568e-04 
 0   773.3492550  -1.5215589e-04 
 0   773.3696890  -1.3151603e-04 
 0   773.3901230  1.3299007e-04  
 0   773.4105569  -1.7582167e-04 
 0   773.4309908  -1.5906768e-04 
 0   773.4514248  -8.6773231e-05 
 0   773.4718587  1.5707115e-04  
 0   773.4922927  -3.8129513e-04 
 0   773.5127267  6.3385880e-05  
 0   773.5331606  -4.7621250e-04 
 0   773.5535946  1.5925858e-04  
 0   773.5740285  -2.7371343e-04 
 0   773.5944624  1.0651795e-04  
 0   773.6148964  3.0483479e-05  
 0   773.6353303  -2.0718882e-05 
 0   773.6557644  -7.1068222e-05 
 0   773.6761982  -2.5647754e-04 
 0   773.6966322  -9.7554934e-05 
 0   773.7170662  -1.9624150e-04 
 0   773.7375001  -3.1056657e-04 
 0   773.7579340  -1.0311710e-04 
 0   773.7783681  -1.5081254e-04 
 0   773.7988019  -9.5578049e-05 
 0   773.8192359  -2.4023233e-04 
 0   773.8396699  -1.2263327e-04 
 0   773.8601037  -4.5163260e-04 
 0   773.8805378  -3.2796763e-04 
 0   773.9009717  -2.8401177e-04 
 0   773.9214056  -2.1531859e-04 
 0   773.9418396  -3.1258335e-04 
 0   773.9622736  -4.9230579e-04 
 0   773.9827074  -2.7386184e-04 
 0   774.0031415  -4.2903650e-04 
 0   774.0235754  -1.0425055e-04 
 0   774.0440095  -3.5809010e-04 
 0   774.0644433  -1.7632557e-04 
 0   774.0848773  -3.0534121e-04 
 0   774.1053113  -3.9701394e-04 
 0   774.1257452  -1.9989521e-04 
 0   774.1461791  -2.0892067e-04 
 0   774.1666132  -3.4447605e-04 
 0   774.1870472  -1.8318373e-04 
 0   774.2074810  -4.3595785e-05 
 0   774.2279151  -4.6282454e-04 
 0   774.2483490  -2.3916765e-04 
 0   774.2687830  -2.1445178e-04 
 0   774.2892169  -4.8013861e-04 
 0   774.3096509  -2.4453955e-04 
 0   774.3300848  6.1385465e-05  
 0   774.3505188  1.2297036e-04  
 0   774.3709526  -2.7777645e-04 
 0   774.3913867  -3.0424799e-05 
 0   774.4118206  -1.0001395e-04 
 0   774.4322547  1.1424688e-05  
 0   774.4526886  -6.7642359e-05 
 0   774.4731225  7.3935997e-05  
 0   774.4935566  -7.0054615e-05 
 0   774.5139904  2.3606000e-04  
 0   774.5344244  -7.6731922e-05 
 0   774.5548584  3.9161350e-05  
 0   774.5752923  1.3126510e-04  
 0   774.5957264  1.5057863e-04  
 0   774.6161603  -2.4120354e-05 
 0   774.6365942  -2.9227138e-04 
 0   774.6570282  1.9212246e-04  
 0   774.6774622  -5.4418964e-05 
 0   774.6978962  1.5871752e-04  
 0   774.7183301  -5.2471354e-05 
 0   774.7387641  1.4256235e-04  
 0   774.7591980  -6.1671872e-06 
 0   774.7796320  2.3047448e-04  
 0   774.8000660  1.8657045e-04  
 0   774.8205000  1.8181014e-04  
 0   774.8409340  2.6642639e-04  
 0   774.8613678  1.1836029e-04  
 0   774.9022359  3.2199750e-04  
 0   774.9226697  2.7022682e-04  
 0   774.9431038  3.0356765e-04  
 0   774.9635377  1.4972006e-04  
 0   774.9839717  1.9178053e-04  
 0   775.0044057  3.7572510e-04  
 0   775.0248395  1.1392427e-04  
 0   775.0452736  1.1068042e-04  
 0   775.0657076  3.3139921e-04  
 0   775.0861414  1.0551960e-04  
 0   775.1065755  1.9032539e-04  
 0   775.1270095  1.5608880e-04  
 0   775.1474433  1.0280166e-04  
 0   775.1678774  2.1632545e-04  
 0   775.1883114  2.5213053e-04  
 0   775.2087454  1.4936875e-04  
 0   775.2291793  1.8754328e-04  
 0   775.2496133  1.0288429e-04  
 0   775.2700473  2.4313574e-04  
 0   775.2904812  5.8943662e-04  
 0   775.3109152  4.7008853e-04  
 0   775.3313492  3.0098148e-04  
 0   775.3517832  3.8123786e-04  
 0   775.3722172  3.1543986e-04  
 0   775.3926511  2.8243539e-04  
 0   775.4130851  2.6516421e-04  
 0   775.4335191  3.0030578e-04  
 0   775.4539530  3.4075498e-04  
 0   775.4743870  1.5439813e-04  
 0   775.4948210  2.0195574e-04  
 0   775.5152550  4.5016038e-04  
 0   775.5356889  2.2977790e-04  
 0   775.5561229  4.0566621e-04  
 0   775.5765569  4.0033716e-04  
 0   775.5969909  4.9281999e-04  
 0   775.6174248  -2.4157714e-07 
 0   775.6378588  2.5564013e-04  
 0   775.6582929  2.4661468e-04  
 0   775.6787267  4.1928049e-04  
 0   775.6991607  3.1746645e-04  
 0   775.7195948  3.0446026e-04  
 0   775.7400287  2.2018030e-04  
 0   775.7604627  1.9864400e-04  
 0   775.7808967  4.0827357e-04  
 0   775.8013306  2.2125323e-04  
 0   775.8217647  3.9467722e-04  
 0   775.8421986  9.2181627e-04  
 0   775.8626325  3.3909376e-04  
 0   775.8830666  2.1879780e-04  
 0   775.9035006  1.6806956e-04  
 0   775.9239345  5.1219040e-04  
 0   775.9443685  5.2206658e-05  
 0   775.9648025  4.1272427e-04  
 0   775.9852366  1.7367024e-04  
 0   776.0056705  2.1402455e-04  
 0   776.0261044  8.2070714e-05  
 0   776.0465385  1.1815997e-04  
 0   776.0669725  -6.6301414e-05 
 0   776.0874063  1.7283277e-06  
 0   776.1078404  -2.1703623e-05 
 0   776.1282744  6.6229688e-05  
 0   776.1487084  2.3643112e-04  
 0   776.1691424  6.4575317e-05  
 0   776.1895762  1.6103873e-04  
 0   776.2100103  2.7920649e-04  
 0   776.2304443  9.8157121e-05  
 0   776.2508783  -4.5744665e-03 
 0   776.2713123  -8.3496282e-03 
 0   776.2917462  -8.6663067e-03 
 0   776.3121801  -8.9208102e-03 
 0   776.3326142  -8.3025880e-03 
 0   776.3530482  -5.9278286e-03 
 0   776.3734823  -2.2651722e-04 
 0   776.3939162  -1.4512373e-04 
 0   776.4143501  1.4146618e-04  
 0   776.4347842  -1.7227378e-04 
 0   776.4552181  3.6718635e-04  
 0   776.4756521  7.5814212e-05  
 0   776.4960862  2.6051674e-04  
 0   776.5165201  3.5612704e-04  
 0   776.5369541  9.6600597e-05  
 0   776.5573881  -1.0710849e-05 
 0   776.5778221  3.0592395e-04  
 0   776.5982561  1.4553628e-04  
 0   776.6186901  9.6987758e-05  
 0   776.6391241  6.9764501e-05  
 0   776.6595581  -2.6363057e-05 
 0   776.6799920  -6.3864090e-06 
 0   776.7004260  1.1599875e-05  
 0   776.7208601  8.6169188e-05  
 0   776.7412940  9.0317728e-05  
 0   776.7617281  3.8069871e-04  
 0   776.7821621  2.4267880e-04  
 0   776.8025960  -7.6541546e-06 
 0   776.8230301  2.7912520e-04  
 0   776.8434639  1.9674053e-04  
 0   776.8638979  1.9814043e-04  
 0   776.8843320  2.2228730e-04  
 0   776.9047659  3.5239701e-04  
 0   776.9252000  1.2964469e-04  
 0   776.9456340  2.1160669e-04  
 0   776.9660679  1.1718505e-04  
 0   776.9865020  3.2605603e-04  
 0   777.0069360  3.4517958e-04  
 0   777.0273699  2.4336517e-04  
 0   777.0478039  3.5755197e-04  
 0   777.0682379  5.3249206e-04  
 0   777.0886719  6.9425791e-04  
 0   777.1091059  4.2951843e-04  
 0   777.1295399  3.3026302e-04  
 0   777.1499740  3.0171269e-04  
 0   777.1704079  7.6421211e-04  
 0   777.1908419  2.8100715e-04  
 0   777.2112760  1.7663362e-04  
 0   777.2317100  1.6429047e-04  
 0   777.2521439  9.5459050e-05  
 0   777.2725780  -2.5827790e-04 
 0   777.2930120  1.4432117e-04  
 0   777.3134460  1.0875714e-04  
 0   777.3338800  1.2863879e-04  
 0   777.3543140  2.2889298e-04  
 0   777.3747480  9.2578914e-05  
 0   777.3951819  3.9774517e-04  
 0   777.4156159  1.1452372e-04  
 0   777.4360500  1.6132256e-04  
 0   777.4564839  1.3893275e-04  
 0   777.4769179  2.0269700e-04  
 0   777.4973519  4.0028914e-04  
 0   777.5177859  5.3376174e-05  
 0   777.5382200  3.2290551e-04  
 0   777.5586539  1.7796647e-04  
 0   777.5790879  5.2457133e-05  
 0   777.5995220  9.0915360e-05  
 0   777.6199559  -2.2661615e-04 
 0   777.6403899  1.6991694e-04  
 0   777.6608240  5.2389427e-04  
 0   777.6812579  -2.9994643e-04 
 0   777.7016920  1.7676962e-04  
 0   777.7221260  5.8368649e-05  
 0   777.7425599  -5.4345601e-05 
 0   777.7629940  -1.5034423e-05 
 0   777.7834280  -1.5504503e-04 
 0   777.8038620  7.9605554e-05  
 0   777.8242960  -1.1006924e-04 
 0   777.8447300  3.1707739e-04  
 0   777.8855981  9.6672054e-05  
 0   777.9060320  8.3001745e-05  
 0   777.9264661  4.5162793e-05  
 0   777.9469001  3.3175218e-04  
 0   777.9673340  -2.4841193e-04 
 0   777.9877681  3.5246444e-04  
 0   778.0082022  4.5451918e-04  
 0   778.0286361  1.8494566e-04  
 0   778.0490702  1.3657895e-05  
 0   778.0695042  8.0454847e-05  
 0   778.0899382  -4.4106906e-05 
 0   778.1103722  -9.6541888e-05 
 0   778.1308061  -5.7420410e-05 
 0   778.1512402  1.7012161e-04  
 0   778.1716742  -1.5357076e-04 
 0   778.1921081  -1.2639145e-04 
 0   778.2125422  1.8019619e-04  
 0   778.2329762  -1.6624315e-04 
 0   778.2534103  9.9684316e-05  
 0   778.2738442  -2.4239521e-04 
 0   778.2942782  3.3744011e-04  
 0   778.3147124  5.2512289e-05  
 0   778.3351463  -2.3563803e-04 
 0   778.3555803  4.3937547e-05  
 0   778.3760144  6.1544102e-05  
 0   778.3964484  8.5785177e-05  
 0   778.4168823  -2.1866716e-04 
 0   778.4373164  1.7691782e-04  
 0   778.4577504  -1.7117050e-05 
 0   778.4781844  -7.1542541e-05 
 0   778.4986184  2.1318452e-05  
 0   778.5190524  7.5531148e-06  
 0   778.5394865  -3.3887685e-05 
 0   778.5599205  -1.2868903e-04 
 0   778.5803545  2.1628392e-04  
 0   778.6007886  2.2829842e-04  
 0   778.6212225  -3.3124350e-05 
 0   778.6416566  -3.8833528e-05 
 0   778.6620906  -1.4876902e-05 
 0   778.6825245  -1.8701793e-04 
 0   778.7029587  1.0933338e-04  
 0   778.7233927  -2.3852785e-04 
 0   778.7438266  -1.2936498e-04 
 0   778.7642607  -2.0376288e-07 
 0   778.7846946  -1.9466392e-05 
 0   778.8051286  -2.3909174e-04 
 0   778.8255627  -1.7390633e-04 
 0   778.8459967  -3.0443948e-04 
 0   778.8664308  -1.7707910e-04 
 0   778.8868648  2.2618279e-04  
 0   778.9072987  -1.3191464e-04 
 0   778.9277328  -5.7156616e-05 
 0   778.9481668  -1.7261996e-04 
 0   778.9686009  -1.5368673e-04 
 0   778.9890349  -9.2956026e-05 
 0   779.0094689  -2.2178322e-04 
 0   779.0299030  2.3512349e-04  
 0   779.0503369  1.9690496e-04  
 0   779.0707710  -2.6677630e-04 
 0   779.0912051  -1.4671400e-04 
 0   779.1116391  -2.4170516e-04 
 0   779.1320730  -1.5367816e-04 
 0   779.1525071  -1.8592567e-04 
 0   779.1729411  -2.8053773e-04 
 0   779.1933751  -3.6804139e-04 
 0   779.2138092  -2.5679360e-04 
 0   779.2342432  -3.6609641e-04 
 0   779.2546773  -7.0408802e-05 
 0   779.2751113  8.5005959e-05  
 0   779.2955453  1.0573982e-04  
 0   779.3159793  -2.5396905e-04 
 0   779.3364133  -4.9174469e-05 
 0   779.3568473  -8.6350570e-05 
 0   779.3772814  9.3801449e-05  
 0   779.3977154  -1.3748197e-04 
 0   779.4181495  -1.8746725e-05 
 0   779.4385834  1.5581331e-04  
 0   779.4590175  -6.7553942e-06 
 0   779.4794516  -4.1044175e-04 
 0   779.4998855  -2.2232837e-04 
 0   779.5203195  -1.7970067e-04 
 0   779.5407536  6.2531493e-05  
 0   779.5611876  -1.6894155e-04 
 0   779.5816216  -1.6795656e-06 
 0   779.6020557  -1.7202021e-04 
 0   779.6224898  -1.3906001e-04 
 0   779.6429238  -2.8153567e-04 
 0   779.6633578  8.4288185e-05  
 0   779.6837918  -2.5362166e-04 
 0   779.7042259  1.0860055e-04  
 0   779.7246599  -1.2628461e-04 
 0   779.7450939  -3.0780924e-04 
 0   779.7655280  -2.1009552e-03 
 0   779.7859620  -7.9274196e-03 
 0   779.8063961  -8.9062247e-03 
 0   779.8268301  -9.1523882e-03 
 0   779.8472641  -9.2423568e-03 
 0   779.8676982  -7.9500685e-03 
 0   779.8881322  -1.9392106e-03 
 0   779.9085661  -1.9312098e-04 
 0   779.9290003  -2.5294954e-04 
 0   779.9494343  2.2812538e-04  
 0   779.9698682  -2.1545415e-05 
 0   779.9903024  -2.3188296e-04 
 0   780.0107363  -1.8802336e-04 
 0   780.0311704  -8.4263491e-05 
 0   780.0516045  -2.0266548e-04 
 0   780.0720384  -2.3026926e-04 
 0   780.0924725  -6.0353697e-05 
 0   780.1129065  -1.7667058e-04 
 0   780.1333406  1.0660057e-04  
 0   780.1537746  1.6856287e-04  
 0   780.1742086  -1.0499232e-04 
 0   780.1946428  -2.8158867e-04 
 0   780.2150767  -2.0920071e-04 
 0   780.2355107  -1.0240800e-04 
 0   780.2559449  -2.2911649e-05 
 0   780.2763789  6.4356573e-05  
 0   780.2968128  1.4442157e-04  
 0   780.3172470  1.1691247e-04  
 0   780.3376810  2.3962799e-04  
 0   780.3581150  -7.6483047e-05 
 0   780.3785491  -1.7422339e-04 
 0   780.3989831  2.4306506e-04  
 0   780.4194173  -1.7789871e-05 
 0   780.4398512  1.8994231e-04  
 0   780.4602852  -1.4161774e-04 
 0   780.4807194  -3.0749670e-05 
 0   780.5011533  3.2265772e-04  
 0   780.5215873  -5.8661306e-05 
 0   780.5420215  2.2915904e-04  
 0   780.5624554  2.5102965e-04  
 0   780.5828896  -1.2100110e-04 
 0   780.6033236  -7.2592411e-05 
 0   780.6237575  2.1636524e-04  
 0   780.6441917  -1.5140047e-04 
 0   780.6646256  -1.4564235e-04 
 0   780.6850597  -4.1152071e-04 
 0   780.7054938  -1.1867716e-04 
 0   780.7259277  -3.9886715e-04 
 0   780.7463618  -6.0340182e-05 
 0   780.7667959  1.4492757e-04  
 0   780.7872299  -3.5486527e-04 
 0   780.8076640  -1.5414692e-04 
 0   780.8280980  4.2306354e-05  
 0   780.8689661  -4.5126824e-05 
 0   780.9098342  -1.8004430e-04 
 0   780.9302682  2.7297557e-04  
 0   780.9507023  1.6983251e-04  
 0   780.9711364  -5.8892645e-05 
 0   780.9915705  -2.1435368e-04 
 0   781.0120044  -2.2480295e-04 
 0   781.0324386  -2.6946742e-04 
 0   781.0528726  -1.1310574e-04 
 0   781.0733066  -3.3007836e-04 
 0   781.0937407  8.7967965e-05  
 0   781.1141747  -7.1284303e-05 
 0   781.1346087  -2.4882890e-04 
 0   781.1550428  -4.6769716e-04 
 0   781.1754769  -1.5931012e-04 
 0   781.1959110  -3.5325153e-04 
 0   781.2163450  -3.6749206e-04 
 0   781.2367790  -2.2733767e-04 
 0   781.2572131  -1.5627716e-04 
 0   781.2776471  -4.5314856e-04 
 0   781.2980811  -4.1165910e-04 
 0   781.3185152  -3.7234958e-04 
 0   781.3389493  -5.1596342e-04 
 0   781.3593834  -4.1409984e-04 
 0   781.3798174  -2.1906853e-04 
 0   781.4002514  -1.1976397e-04 
 0   781.4206855  -2.9067422e-04 
 0   781.4411195  2.1930751e-04  
 0   781.4615535  -2.3755085e-04 
 0   781.4819877  -5.1565614e-04 
 0   781.5024217  9.2421782e-05  
 0   781.5228557  -4.6566053e-04 
 0   781.5432898  -1.6333954e-04 
 0   781.5637239  -4.7452271e-04 
 0   781.5841579  -6.2258165e-05 
 0   781.6045920  -1.7023529e-04 
 0   781.6250261  -2.6731283e-04 
 0   781.6454602  -4.9439961e-05 
 0   781.6658942  2.1904656e-05  
 0   781.6863282  -2.4397424e-04 
 0   781.7067624  -1.0012375e-04 
 0   781.7271963  -3.6695047e-04 
 0   781.7476305  -1.3590336e-04 
 0   781.7680645  -1.0171215e-04 
 0   781.7884985  -1.4220677e-04 
 0   781.8089326  -2.6658076e-04 
 0   781.8293667  6.9670925e-05  
 0   781.8498006  4.7312086e-04  
 0   781.8702348  -2.7082316e-04 
 0   781.8906688  -2.7331148e-04 
 0   781.9111029  1.5076803e-05  
 0   781.9315370  1.9791665e-05  
 0   781.9519709  -1.8258549e-04 
 0   781.9724051  -3.5150567e-04 
 0   781.9928391  -6.8330308e-05 
 0   782.0132732  4.6913698e-04  
 0   782.0337072  2.4220450e-05  
 0   782.0541413  -4.1106403e-05 
 0   782.0745754  -9.6197138e-05 
 0   782.0950094  -8.2288818e-05 
 0   782.1154435  1.1207862e-04  
 0   782.1358776  -2.4332496e-05 
 0   782.1563117  1.8918027e-04  
 0   782.1767456  1.6773598e-04  
 0   782.1971798  5.1607534e-05  
 0   782.2789160  1.2524847e-04  
 0   782.2993502  1.2176463e-03  
 0   782.3197842  -1.6235947e-04 
 0   782.3402182  1.7265978e-04  
 0   782.3606524  -6.7913526e-05 
 0   782.3810863  -1.5598752e-04 
 0   782.4015204  5.6292960e-05  
 0   782.4219546  3.9538767e-04  
 0   782.4423885  2.9139078e-04  
 0   782.4628226  5.9063164e-05  
 0   782.4832568  1.8869636e-04  
 0   782.5036907  1.6848401e-04  
 0   782.5241249  1.7983305e-04  
 0   782.5445589  -1.0111621e-04 
 0   782.5649929  -5.4130312e-05 
 0   782.5854271  1.5318183e-05  
 0   782.6058610  -1.6137426e-04 
 0   782.6262951  3.3486381e-04  
 0   782.6467293  -1.8483368e-04 
 0   782.6671633  2.3994104e-04  
