Data for HD 219666
Garbage, time, flux
Generated by R.P. Nelson
1.059500000000000000e+04 1.341578897349744238e+03 1.000102758407592773e+00
1.059600000000000000e+04 1.341580286241697422e+03 9.997132420539855957e-01
1.059700000000000000e+04 1.341581675133186309e+03 9.990858435630798340e-01
1.059800000000000000e+04 1.341583064024675423e+03 1.000045895576477051e+00
1.059900000000000000e+04 1.341584452916629289e+03 1.000288963317871094e+00
1.060000000000000000e+04 1.341585841808117038e+03 9.997811317443847656e-01
1.060100000000000000e+04 1.341587230700070904e+03 9.995476007461547852e-01
1.060200000000000000e+04 1.341588619591560018e+03 1.000718951225280762e+00
1.060300000000000000e+04 1.341590008483513884e+03 1.000249505043029785e+00
1.060400000000000000e+04 1.341591397375002316e+03 1.000060677528381348e+00
1.060500000000000000e+04 1.341592786266956409e+03 1.000918388366699219e+00
1.060600000000000000e+04 1.341594175158444614e+03 9.988120794296264648e-01
1.060700000000000000e+04 1.341595564049932818e+03 1.000184535980224609e+00
1.060800000000000000e+04 1.341596952941886912e+03 9.998046755790710449e-01
1.060900000000000000e+04 1.341598341833375798e+03 9.996827244758605957e-01
1.061000000000000000e+04 1.341599730725329209e+03 9.997619390487670898e-01
1.061100000000000000e+04 1.341601119616816959e+03 9.997833967208862305e-01
1.061200000000000000e+04 1.341602508508305846e+03 1.000802993774414062e+00
1.061300000000000000e+04 1.341603897400260394e+03 9.992204904556274414e-01
1.061400000000000000e+04 1.341605286291748826e+03 9.994449019432067871e-01
1.061500000000000000e+04 1.341606675183702009e+03 1.000549077987670898e+00
1.061600000000000000e+04 1.341608064075190441e+03 9.993557333946228027e-01
1.061700000000000000e+04 1.341609452966679328e+03 1.000570058822631836e+00
1.061800000000000000e+04 1.341610841858633421e+03 9.999875426292419434e-01
1.061900000000000000e+04 1.341612230750121853e+03 1.000031232833862305e+00
1.062000000000000000e+04 1.341613619642075719e+03 9.977824091911315918e-01
1.062100000000000000e+04 1.341615008533563923e+03 1.000544190406799316e+00
1.062200000000000000e+04 1.341616397425052355e+03 9.996753334999084473e-01
1.062300000000000000e+04 1.341617786317006448e+03 9.994202256202697754e-01
1.062400000000000000e+04 1.341619175208495335e+03 1.000113368034362793e+00
1.062500000000000000e+04 1.341620564099982857e+03 9.999181628227233887e-01
1.062600000000000000e+04 1.341621952991936269e+03 1.000149607658386230e+00
1.062700000000000000e+04 1.341623341883425155e+03 9.997616410255432129e-01
1.062800000000000000e+04 1.341624730774914042e+03 9.997791647911071777e-01
1.062900000000000000e+04 1.341626119666868135e+03 1.000380635261535645e+00
1.063000000000000000e+04 1.341627508558355657e+03 1.000717878341674805e+00
1.063100000000000000e+04 1.341628897449844089e+03 1.000625014305114746e+00
1.063200000000000000e+04 1.341630286341798637e+03 1.000218152999877930e+00
1.063300000000000000e+04 1.341631675233287069e+03 1.000182628631591797e+00
1.063400000000000000e+04 1.341633064124775501e+03 1.000627994537353516e+00
1.063500000000000000e+04 1.341634453016729367e+03 9.996777176856994629e-01
1.063600000000000000e+04 1.341635841908217571e+03 9.999333620071411133e-01
1.063700000000000000e+04 1.341637230799706003e+03 1.000893235206604004e+00
1.063800000000000000e+04 1.341638619691660097e+03 9.996642470359802246e-01
1.063900000000000000e+04 1.341640008583148983e+03 9.995683431625366211e-01
1.064000000000000000e+04 1.341641397474637415e+03 9.995093941688537598e-01
1.064100000000000000e+04 1.341642786366590599e+03 9.991851449012756348e-01
1.064200000000000000e+04 1.341644175258079031e+03 9.994700551033020020e-01
1.064300000000000000e+04 1.341645564149567917e+03 1.000520348548889160e+00
1.064400000000000000e+04 1.341646953041522011e+03 9.994162321090698242e-01
1.064500000000000000e+04 1.341648341933010215e+03 9.999381303787231445e-01
1.064600000000000000e+04 1.341649730824498420e+03 1.000112175941467285e+00
1.064700000000000000e+04 1.341651119715986852e+03 1.001158714294433594e+00
1.064800000000000000e+04 1.341652508607940945e+03 9.998607039451599121e-01
1.064900000000000000e+04 1.341653897499429149e+03 1.000241041183471680e+00
1.065000000000000000e+04 1.341655286390918263e+03 9.998984336853027344e-01
1.065100000000000000e+04 1.341656675282872129e+03 9.992915391921997070e-01
1.065200000000000000e+04 1.341658064174359879e+03 9.983421564102172852e-01
1.065300000000000000e+04 1.341659453065848083e+03 9.992142319679260254e-01
1.065400000000000000e+04 1.341660841957336970e+03 9.997624158859252930e-01
1.065500000000000000e+04 1.341663619740779268e+03 1.000077009201049805e+00
1.065600000000000000e+04 1.341665008632267018e+03 9.997476935386657715e-01
1.065700000000000000e+04 1.341666397523755904e+03 1.000311613082885742e+00
1.065800000000000000e+04 1.341667786415709998e+03 1.001477003097534180e+00
1.065900000000000000e+04 1.341669175307198202e+03 1.001924276351928711e+00
1.066000000000000000e+04 1.341670564198686407e+03 1.001224398612976074e+00
1.066100000000000000e+04 1.341671953090174839e+03 1.000623822212219238e+00
1.066200000000000000e+04 1.341673341981663270e+03 9.993640780448913574e-01
1.066300000000000000e+04 1.341676119765106250e+03 9.999862909317016602e-01
1.066400000000000000e+04 1.341677508656594455e+03 1.000318527221679688e+00
1.066500000000000000e+04 1.341678897548082205e+03 1.000206351280212402e+00
1.066600000000000000e+04 1.341680286440036070e+03 9.998769164085388184e-01
1.066700000000000000e+04 1.341683064223014071e+03 9.999790191650390625e-01
1.066800000000000000e+04 1.341684453114501594e+03 1.000475049018859863e+00
1.066900000000000000e+04 1.341685842005989343e+03 9.989250898361206055e-01
1.067000000000000000e+04 1.341687230897944119e+03 9.995266199111938477e-01
1.067100000000000000e+04 1.341688619789432323e+03 9.995527267456054688e-01
1.067200000000000000e+04 1.341690008680920528e+03 1.000645518302917480e+00
1.067300000000000000e+04 1.341691397572408960e+03 1.000138282775878906e+00
1.067400000000000000e+04 1.341692786463897392e+03 1.000265121459960938e+00
1.067500000000000000e+04 1.341694175355385596e+03 1.000652909278869629e+00
1.067600000000000000e+04 1.341696953138828576e+03 9.995009303092956543e-01
1.067700000000000000e+04 1.341698342030316780e+03 9.990486502647399902e-01
1.067800000000000000e+04 1.341701119813292735e+03 9.992242455482482910e-01
1.067900000000000000e+04 1.341703897596736397e+03 9.996021389961242676e-01
1.068000000000000000e+04 1.341706675379711669e+03 9.996930360794067383e-01
1.068100000000000000e+04 1.341708064271200783e+03 1.001629233360290527e+00
1.068200000000000000e+04 1.341712230945665624e+03 1.000298738479614258e+00
1.068300000000000000e+04 1.341713619837619717e+03 9.999189376831054688e-01
1.068400000000000000e+04 1.341715008729107922e+03 1.000494122505187988e+00
1.068500000000000000e+04 1.341716397620596126e+03 9.996057748794555664e-01
1.068600000000000000e+04 1.341717786512085240e+03 1.000369548797607422e+00
1.068700000000000000e+04 1.341719175403573445e+03 1.000473737716674805e+00
1.068800000000000000e+04 1.341720564295061195e+03 1.000106215476989746e+00
1.068900000000000000e+04 1.341721953186549399e+03 1.000386238098144531e+00
1.069000000000000000e+04 1.341723342078038513e+03 9.997252225875854492e-01
1.069100000000000000e+04 1.341724730969527627e+03 9.996978044509887695e-01
1.069200000000000000e+04 1.341726119861015832e+03 1.000622868537902832e+00
1.069300000000000000e+04 1.341727508752969243e+03 1.000874042510986328e+00
1.069400000000000000e+04 1.341728897644457447e+03 9.999642968177795410e-01
1.069500000000000000e+04 1.341730286535945652e+03 9.995231032371520996e-01
1.069600000000000000e+04 1.341731675427434084e+03 1.000405192375183105e+00
1.069700000000000000e+04 1.341733064318922970e+03 1.000601172447204590e+00
1.069800000000000000e+04 1.341734453210411402e+03 1.000524282455444336e+00
1.069900000000000000e+04 1.341735842101898925e+03 1.000510215759277344e+00
1.070000000000000000e+04 1.341737230993387357e+03 9.998753070831298828e-01
1.070100000000000000e+04 1.341738619884876243e+03 9.998712539672851562e-01
1.070200000000000000e+04 1.341740008776365357e+03 1.000146150588989258e+00
1.070300000000000000e+04 1.341741397667853107e+03 9.998180866241455078e-01
1.070400000000000000e+04 1.341742786559340402e+03 9.997240900993347168e-01
1.070500000000000000e+04 1.341744175450829516e+03 1.003291249275207520e+00
1.070600000000000000e+04 1.341745564342318630e+03 9.994808435440063477e-01
1.070700000000000000e+04 1.341746953233806835e+03 1.000115513801574707e+00
1.070800000000000000e+04 1.341749731017248450e+03 9.995380043983459473e-01
1.070900000000000000e+04 1.341751119908737564e+03 9.999535083770751953e-01
1.071000000000000000e+04 1.341752508800225769e+03 1.000023961067199707e+00
1.071100000000000000e+04 1.341753897691713973e+03 1.000622510910034180e+00
1.071200000000000000e+04 1.341755286583202405e+03 1.001001477241516113e+00
1.071300000000000000e+04 1.341756675474689928e+03 9.992883801460266113e-01
1.071400000000000000e+04 1.341758064366178360e+03 1.002519488334655762e+00
1.071500000000000000e+04 1.341759453257667246e+03 9.998033642768859863e-01
1.071600000000000000e+04 1.341760842149156360e+03 9.991684556007385254e-01
1.071700000000000000e+04 1.341762231040644110e+03 9.997789859771728516e-01
1.071800000000000000e+04 1.341763619932131633e+03 1.000313282012939453e+00
1.071900000000000000e+04 1.341765008823620519e+03 9.999305009841918945e-01
1.072000000000000000e+04 1.341766397715109633e+03 9.991161823272705078e-01
1.072100000000000000e+04 1.341767786606597838e+03 9.993218183517456055e-01
1.072200000000000000e+04 1.341769175498085588e+03 9.990427494049072266e-01
1.072300000000000000e+04 1.341770564389573792e+03 9.997721910476684570e-01
1.072400000000000000e+04 1.341771953281062906e+03 9.993677139282226562e-01
1.072500000000000000e+04 1.341773342172551111e+03 9.992526769638061523e-01
1.072600000000000000e+04 1.341774731064039543e+03 1.001181364059448242e+00
1.072700000000000000e+04 1.341776119955062313e+03 9.998349547386169434e-01
1.072800000000000000e+04 1.341777508846549608e+03 1.000983119010925293e+00
1.072900000000000000e+04 1.341778897738038040e+03 9.998105764389038086e-01
1.073000000000000000e+04 1.341780286629526927e+03 9.997597932815551758e-01
1.073100000000000000e+04 1.341781675521016041e+03 9.989100098609924316e-01
1.073200000000000000e+04 1.341783064412503791e+03 9.986404776573181152e-01
1.073300000000000000e+04 1.341784453303991313e+03 1.000527739524841309e+00
1.073400000000000000e+04 1.341785842195480200e+03 9.999418258666992188e-01
1.073500000000000000e+04 1.341787231086969314e+03 9.994585514068603516e-01
1.073600000000000000e+04 1.341788619978457518e+03 1.000015258789062500e+00
1.073700000000000000e+04 1.341790008869945268e+03 9.987413287162780762e-01
1.073800000000000000e+04 1.341791397761433473e+03 1.000995516777038574e+00
1.073900000000000000e+04 1.341792786652922587e+03 1.000730276107788086e+00
1.074000000000000000e+04 1.341794175544410791e+03 1.000470280647277832e+00
1.074100000000000000e+04 1.341795564435899223e+03 9.995426535606384277e-01
1.074200000000000000e+04 1.341796953327388110e+03 1.000482797622680664e+00
1.074300000000000000e+04 1.341798342218410198e+03 1.000345706939697266e+00
1.074400000000000000e+04 1.341799731109897948e+03 1.000824809074401855e+00
1.074500000000000000e+04 1.341801120001386835e+03 9.999505877494812012e-01
1.074600000000000000e+04 1.341802508892875721e+03 9.999762177467346191e-01
1.074700000000000000e+04 1.341803897784364153e+03 1.000127792358398438e+00
1.074800000000000000e+04 1.341805286675851676e+03 9.990266561508178711e-01
1.074900000000000000e+04 1.341806675567340108e+03 9.992471337318420410e-01
1.075000000000000000e+04 1.341808064458828994e+03 9.999427795410156250e-01
1.075100000000000000e+04 1.341809453350317426e+03 1.000413775444030762e+00
1.075200000000000000e+04 1.341810842241805858e+03 9.997805356979370117e-01
1.075300000000000000e+04 1.341812231132828401e+03 9.999458193778991699e-01
1.075400000000000000e+04 1.341813620024316606e+03 9.988265037536621094e-01
1.075500000000000000e+04 1.341815008915805038e+03 1.000752687454223633e+00
1.075600000000000000e+04 1.341816397807293470e+03 9.997030496597290039e-01
1.075700000000000000e+04 1.341817786698782356e+03 9.996997117996215820e-01
1.075800000000000000e+04 1.341819175590269879e+03 1.000244855880737305e+00
1.075900000000000000e+04 1.341820564481757629e+03 9.999209046363830566e-01
1.076000000000000000e+04 1.341821953372780854e+03 1.001126408576965332e+00
1.076100000000000000e+04 1.341823342264269741e+03 1.000081181526184082e+00
1.076200000000000000e+04 1.341824731155758172e+03 1.000031948089599609e+00
1.076300000000000000e+04 1.341826120047245695e+03 9.989002943038940430e-01
1.076400000000000000e+04 1.341827508938734127e+03 1.000766634941101074e+00
1.076500000000000000e+04 1.341828897830223013e+03 1.000055193901062012e+00
1.076600000000000000e+04 1.341830286721245784e+03 9.989631772041320801e-01
1.076700000000000000e+04 1.341831675612734216e+03 9.996442198753356934e-01
1.076800000000000000e+04 1.341833064504222421e+03 1.000086545944213867e+00
1.076900000000000000e+04 1.341834453395710625e+03 9.998261332511901855e-01
1.077000000000000000e+04 1.341835842287199057e+03 1.000779867172241211e+00
1.077100000000000000e+04 1.341837231178687489e+03 1.000369668006896973e+00
1.077200000000000000e+04 1.341838620069710714e+03 9.999063611030578613e-01
1.077300000000000000e+04 1.341840008961199146e+03 1.000666379928588867e+00
1.077400000000000000e+04 1.341841397852686669e+03 1.000173330307006836e+00
1.077500000000000000e+04 1.341842786744175100e+03 9.988780617713928223e-01
1.077600000000000000e+04 1.341844175635663987e+03 9.985525012016296387e-01
1.077700000000000000e+04 1.341845564526686758e+03 9.995621442794799805e-01
1.077800000000000000e+04 1.341846953418174280e+03 9.994539022445678711e-01
1.077900000000000000e+04 1.341848342309662712e+03 9.998114705085754395e-01
1.078000000000000000e+04 1.341849731201151599e+03 1.000033974647521973e+00
1.078100000000000000e+04 1.341851120092174369e+03 9.996746778488159180e-01
1.078200000000000000e+04 1.341852508983662574e+03 9.997928142547607422e-01
1.078300000000000000e+04 1.341853897875150778e+03 1.000525712966918945e+00
1.078400000000000000e+04 1.341855286766639210e+03 1.000087022781372070e+00
1.078500000000000000e+04 1.341856675658127642e+03 1.000090837478637695e+00
1.078600000000000000e+04 1.341858064549150185e+03 1.000341176986694336e+00
1.078700000000000000e+04 1.341859453440639300e+03 1.000014781951904297e+00
1.078800000000000000e+04 1.341860842332127504e+03 1.000388383865356445e+00
1.078900000000000000e+04 1.341862231223615026e+03 9.992891550064086914e-01
1.079000000000000000e+04 1.341863620114637797e+03 1.000006675720214844e+00
1.079100000000000000e+04 1.341865009006126684e+03 9.997577667236328125e-01
1.079200000000000000e+04 1.341866397897615116e+03 1.000016689300537109e+00
1.079300000000000000e+04 1.341867786788636977e+03 1.000857710838317871e+00
1.079400000000000000e+04 1.341869175680125409e+03 9.999576210975646973e-01
1.079500000000000000e+04 1.341870564571614295e+03 1.000135421752929688e+00
1.079600000000000000e+04 1.341871953463102727e+03 1.000011801719665527e+00
1.079700000000000000e+04 1.341873342354125271e+03 1.000360488891601562e+00
1.079800000000000000e+04 1.341874731245614385e+03 1.000760555267333984e+00
1.079900000000000000e+04 1.341876120137102589e+03 1.000154256820678711e+00
1.080000000000000000e+04 1.341877509028590339e+03 1.000252008438110352e+00
1.080100000000000000e+04 1.341878897919612882e+03 9.997194409370422363e-01
1.080200000000000000e+04 1.341880286811101996e+03 1.000106573104858398e+00
1.080300000000000000e+04 1.341883064593612744e+03 9.996953010559082031e-01
1.080400000000000000e+04 1.341884453485100494e+03 1.000087141990661621e+00
1.080500000000000000e+04 1.341885842376589608e+03 1.000110507011413574e+00
1.080600000000000000e+04 1.341887231267612151e+03 9.995828866958618164e-01
1.080700000000000000e+04 1.341888620159100356e+03 9.994615912437438965e-01
1.080800000000000000e+04 1.341890009050588787e+03 9.993422031402587891e-01
1.080900000000000000e+04 1.341891397941611558e+03 1.000364661216735840e+00
1.081000000000000000e+04 1.341892786833099763e+03 9.992856383323669434e-01
1.081100000000000000e+04 1.341894175724587967e+03 1.000282883644104004e+00
1.081200000000000000e+04 1.341895564615611420e+03 1.000899076461791992e+00
1.081300000000000000e+04 1.341896953507099624e+03 9.991872906684875488e-01
1.081400000000000000e+04 1.341898342398587374e+03 1.000048279762268066e+00
1.081500000000000000e+04 1.341899731289609917e+03 1.000979423522949219e+00
1.081600000000000000e+04 1.341901120181099031e+03 1.000672101974487305e+00
1.081700000000000000e+04 1.341902509072587918e+03 9.998432397842407227e-01
1.081800000000000000e+04 1.341903897963609779e+03 9.988873600959777832e-01
1.081900000000000000e+04 1.341905286855097529e+03 1.000535845756530762e+00
1.082000000000000000e+04 1.341906675746586643e+03 9.993042349815368652e-01
1.082100000000000000e+04 1.341908064637609868e+03 9.997341632843017578e-01
1.082200000000000000e+04 1.341909453529098300e+03 1.000382184982299805e+00
1.082300000000000000e+04 1.341910842420120161e+03 9.999085068702697754e-01
1.082400000000000000e+04 1.341912231311608593e+03 9.996164441108703613e-01
1.082500000000000000e+04 1.341913620203096798e+03 9.999078512191772461e-01
1.082600000000000000e+04 1.341915009094119341e+03 1.000082135200500488e+00
1.082700000000000000e+04 1.341916397985608455e+03 9.996290206909179688e-01
1.082800000000000000e+04 1.341917786877096660e+03 1.000064134597778320e+00
1.082900000000000000e+04 1.341919175768118748e+03 9.992187619209289551e-01
1.083000000000000000e+04 1.341920564659606953e+03 9.999378919601440430e-01
1.083100000000000000e+04 1.341921953550630406e+03 1.000275492668151855e+00
1.083200000000000000e+04 1.341923342442119520e+03 9.993582963943481445e-01
1.083300000000000000e+04 1.341924731333607042e+03 9.999869465827941895e-01
1.083400000000000000e+04 1.341926120224628903e+03 9.999170303344726562e-01
1.083500000000000000e+04 1.341927509116118017e+03 1.000747799873352051e+00
1.083600000000000000e+04 1.341928898007141470e+03 9.993159174919128418e-01
1.083700000000000000e+04 1.341930286898629674e+03 1.000289201736450195e+00
1.083800000000000000e+04 1.341931675789651763e+03 9.999042153358459473e-01
1.083900000000000000e+04 1.341933064681139967e+03 9.993432164192199707e-01
1.084000000000000000e+04 1.341934453572628172e+03 1.000182390213012695e+00
1.084100000000000000e+04 1.341935842463650943e+03 1.000133752822875977e+00
1.084200000000000000e+04 1.341937231355139829e+03 9.998354315757751465e-01
1.084300000000000000e+04 1.341938620246162372e+03 9.993312358856201172e-01
1.084400000000000000e+04 1.341940009137650122e+03 9.998917579650878906e-01
1.084500000000000000e+04 1.341941398028672666e+03 9.998731613159179688e-01
1.084600000000000000e+04 1.341942786920161780e+03 1.000208139419555664e+00
1.084700000000000000e+04 1.341944175811185232e+03 9.995775222778320312e-01
1.084800000000000000e+04 1.341945564702672755e+03 1.001007318496704102e+00
1.084900000000000000e+04 1.341946953593694616e+03 9.999690651893615723e-01
1.085000000000000000e+04 1.341948342485183730e+03 1.000061511993408203e+00
1.085100000000000000e+04 1.341949731376207183e+03 1.000324726104736328e+00
1.085200000000000000e+04 1.341951120267695387e+03 1.000303268432617188e+00
1.085300000000000000e+04 1.341952509159183592e+03 9.994481205940246582e-01
1.085400000000000000e+04 1.341953898050206362e+03 1.000495791435241699e+00
1.085500000000000000e+04 1.341955286941694794e+03 9.994432330131530762e-01
1.085600000000000000e+04 1.341956675832717337e+03 1.000221133232116699e+00
1.085700000000000000e+04 1.341958064724205542e+03 9.999085068702697754e-01
1.085800000000000000e+04 1.341959453615228995e+03 1.000777840614318848e+00
1.085900000000000000e+04 1.341960842506716745e+03 9.999972581863403320e-01
1.086000000000000000e+04 1.341962231397738606e+03 9.995333552360534668e-01
1.086100000000000000e+04 1.341963620289227492e+03 9.996222257614135742e-01
1.086200000000000000e+04 1.341965009180250945e+03 1.000789880752563477e+00
1.086300000000000000e+04 1.341966398071739150e+03 1.000211834907531738e+00
1.086400000000000000e+04 1.341967786962761238e+03 9.988505244255065918e-01
1.086500000000000000e+04 1.341969175853783781e+03 9.994368553161621094e-01
1.086600000000000000e+04 1.341970564745272895e+03 9.988838434219360352e-01
1.086700000000000000e+04 1.341971953636295439e+03 1.000398278236389160e+00
1.086800000000000000e+04 1.341973342527783871e+03 1.000261425971984863e+00
1.086900000000000000e+04 1.341974731418806641e+03 1.000487804412841797e+00
1.087000000000000000e+04 1.341976120310294846e+03 1.000690579414367676e+00
1.087100000000000000e+04 1.341977509201317389e+03 9.996050000190734863e-01
1.087200000000000000e+04 1.341978898092805821e+03 1.000182509422302246e+00
1.087300000000000000e+04 1.341980286983829046e+03 1.000475764274597168e+00
1.087400000000000000e+04 1.341981675875316796e+03 1.000261783599853516e+00
1.087500000000000000e+04 1.341983064766338657e+03 9.990056753158569336e-01
1.087600000000000000e+04 1.341984453657361883e+03 1.000303149223327637e+00
1.087700000000000000e+04 1.341985842548850997e+03 1.000588297843933105e+00
1.087800000000000000e+04 1.341987231439873540e+03 9.998542070388793945e-01
1.087900000000000000e+04 1.341988620331361290e+03 9.999756217002868652e-01
1.088000000000000000e+04 1.341990009222383833e+03 9.982528090476989746e-01
1.088100000000000000e+04 1.341991398113872947e+03 1.001243829727172852e+00
1.088200000000000000e+04 1.341992787004895490e+03 9.998883605003356934e-01
1.088300000000000000e+04 1.341994175895918261e+03 1.000375628471374512e+00
1.088400000000000000e+04 1.341995564787406693e+03 9.997020959854125977e-01
1.088500000000000000e+04 1.341996953678429236e+03 1.000322818756103516e+00
1.088600000000000000e+04 1.341998342569917440e+03 9.998350739479064941e-01
1.088700000000000000e+04 1.341999731460940211e+03 1.000258326530456543e+00
1.088800000000000000e+04 1.342001120351963436e+03 1.000287175178527832e+00
1.088900000000000000e+04 1.342002509243451868e+03 1.000288486480712891e+00
1.089000000000000000e+04 1.342003898134473729e+03 1.000097751617431641e+00
1.089100000000000000e+04 1.342005287025962161e+03 9.996625781059265137e-01
1.089200000000000000e+04 1.342006675916985387e+03 9.982190132141113281e-01
1.089300000000000000e+04 1.342008064808008157e+03 1.000886797904968262e+00
1.089400000000000000e+04 1.342009453699495680e+03 1.000209927558898926e+00
1.089500000000000000e+04 1.342010842590518450e+03 1.000062346458435059e+00
1.089600000000000000e+04 1.342012231481541676e+03 1.001070499420166016e+00
1.089700000000000000e+04 1.342013620373030108e+03 9.992644786834716797e-01
1.089800000000000000e+04 1.342015009264052878e+03 9.998384714126586914e-01
1.089900000000000000e+04 1.342016398155075422e+03 9.998383522033691406e-01
1.090000000000000000e+04 1.342017787046563626e+03 1.000231027603149414e+00
1.090100000000000000e+04 1.342019175937586169e+03 1.000141143798828125e+00
1.090200000000000000e+04 1.342020564829074601e+03 1.000836253166198730e+00
1.090300000000000000e+04 1.342021953720097827e+03 1.000989913940429688e+00
1.090400000000000000e+04 1.342023342611121279e+03 1.000047206878662109e+00
1.090500000000000000e+04 1.342024731502609029e+03 9.999927282333374023e-01
1.090600000000000000e+04 1.342026120393630890e+03 9.999290704727172852e-01
1.090700000000000000e+04 1.342027509284654116e+03 9.997428059577941895e-01
1.090800000000000000e+04 1.342028898176142548e+03 1.000469088554382324e+00
1.090900000000000000e+04 1.342030287067165318e+03 9.997654557228088379e-01
1.091000000000000000e+04 1.342031675958187861e+03 9.993351697921752930e-01
1.091100000000000000e+04 1.342033064849210405e+03 1.000122070312500000e+00
1.091200000000000000e+04 1.342034453740698837e+03 9.999626874923706055e-01
1.091300000000000000e+04 1.342035842631721607e+03 1.000528454780578613e+00
1.091400000000000000e+04 1.342037231522744833e+03 1.000303864479064941e+00
1.091500000000000000e+04 1.342038620414233264e+03 9.989274740219116211e-01
1.091600000000000000e+04 1.342040009305255126e+03 9.999061226844787598e-01
1.091700000000000000e+04 1.342041398196277896e+03 9.995391368865966797e-01
1.091800000000000000e+04 1.342042787087766783e+03 9.992431402206420898e-01
1.091900000000000000e+04 1.342044175978790008e+03 1.000792145729064941e+00
1.092000000000000000e+04 1.342045564869812097e+03 1.000244259834289551e+00
1.092100000000000000e+04 1.342046953760834185e+03 1.000881314277648926e+00
1.092200000000000000e+04 1.342048342652323072e+03 1.000243782997131348e+00
1.092300000000000000e+04 1.342049731543346297e+03 9.993959665298461914e-01
1.092400000000000000e+04 1.342051120434369068e+03 9.996660947799682617e-01
1.092500000000000000e+04 1.342052509325390929e+03 9.997025728225708008e-01
1.092600000000000000e+04 1.342053898216879361e+03 9.988836050033569336e-01
1.092700000000000000e+04 1.342055287107902132e+03 1.000124931335449219e+00
1.092800000000000000e+04 1.342056675998924675e+03 9.998973011970520020e-01
1.092900000000000000e+04 1.342058064889948128e+03 1.000316739082336426e+00
1.093000000000000000e+04 1.342059453781436332e+03 1.000434637069702148e+00
1.093100000000000000e+04 1.342060842672458193e+03 9.992936253547668457e-01
1.093200000000000000e+04 1.342062231563480964e+03 9.996376037597656250e-01
1.093300000000000000e+04 1.342063620454504189e+03 1.000935554504394531e+00
1.093400000000000000e+04 1.342065009345993076e+03 1.000916481018066406e+00
1.093500000000000000e+04 1.342066398237015164e+03 9.999042153358459473e-01
1.093600000000000000e+04 1.342067787128037253e+03 1.000214695930480957e+00
1.093700000000000000e+04 1.342069176019060478e+03 9.991538524627685547e-01
1.093800000000000000e+04 1.342070564910549365e+03 1.000305771827697754e+00
1.093900000000000000e+04 1.342071953801572135e+03 1.000076174736022949e+00
1.094000000000000000e+04 1.342073342692593997e+03 9.995878338813781738e-01
1.094100000000000000e+04 1.342074731583616767e+03 1.000209212303161621e+00
1.094200000000000000e+04 1.342076120474639538e+03 1.000971555709838867e+00
1.094300000000000000e+04 1.342077509366127742e+03 9.998022317886352539e-01
1.094400000000000000e+04 1.342078898257151195e+03 1.000600099563598633e+00
1.094500000000000000e+04 1.342080287148173738e+03 9.995689392089843750e-01
1.094600000000000000e+04 1.342081676039195827e+03 1.000477313995361328e+00
1.094700000000000000e+04 1.342083064930218370e+03 9.994550943374633789e-01
1.094800000000000000e+04 1.342085842712730710e+03 1.000484228134155273e+00
1.094900000000000000e+04 1.342087231603752571e+03 9.997891783714294434e-01
1.095000000000000000e+04 1.342088620494774659e+03 1.000465631484985352e+00
1.095100000000000000e+04 1.342090009385798112e+03 1.000047564506530762e+00
1.095200000000000000e+04 1.342091398276821337e+03 1.000706434249877930e+00
1.095300000000000000e+04 1.342092787167844108e+03 1.000569105148315430e+00
1.095400000000000000e+04 1.342094176059331630e+03 9.999348521232604980e-01
1.095500000000000000e+04 1.342095564950354401e+03 9.986687898635864258e-01
1.095600000000000000e+04 1.342096953841377626e+03 1.001702547073364258e+00
1.095700000000000000e+04 1.342098342732400397e+03 1.000468730926513672e+00
1.095800000000000000e+04 1.342099731623422940e+03 9.995191693305969238e-01
1.095900000000000000e+04 1.342101120514446166e+03 9.995116591453552246e-01
1.096000000000000000e+04 1.342102509405468027e+03 9.992001056671142578e-01
1.096100000000000000e+04 1.342103898296955776e+03 9.995355010032653809e-01
1.096200000000000000e+04 1.342105287187979229e+03 1.000128149986267090e+00
1.096300000000000000e+04 1.342106676079002455e+03 1.000628471374511719e+00
1.096400000000000000e+04 1.342108064970025225e+03 1.000161528587341309e+00
1.096500000000000000e+04 1.342109453861047086e+03 9.998838305473327637e-01
1.096600000000000000e+04 1.342110842752069857e+03 1.000222325325012207e+00
1.096700000000000000e+04 1.342112231643093082e+03 9.999326467514038086e-01
1.096800000000000000e+04 1.342113620534115853e+03 1.000630974769592285e+00
1.096900000000000000e+04 1.342115009425604057e+03 1.000552773475646973e+00
1.097000000000000000e+04 1.342116398316626601e+03 9.991170167922973633e-01
1.097100000000000000e+04 1.342117787207649371e+03 9.999275803565979004e-01
1.097200000000000000e+04 1.342119176098672142e+03 1.000656247138977051e+00
1.097300000000000000e+04 1.342120564989694685e+03 1.000445127487182617e+00
1.097400000000000000e+04 1.342121953880718138e+03 1.000196099281311035e+00
1.097500000000000000e+04 1.342123342771739999e+03 1.000057101249694824e+00
1.097600000000000000e+04 1.342124731662761860e+03 9.997361302375793457e-01
1.097700000000000000e+04 1.342126120553785313e+03 1.000026702880859375e+00
1.097800000000000000e+04 1.342127509444808766e+03 1.001230597496032715e+00
1.097900000000000000e+04 1.342128898335831309e+03 9.993299841880798340e-01
1.098000000000000000e+04 1.342130287226853397e+03 9.993307590484619141e-01
1.098100000000000000e+04 1.342131676117875941e+03 9.992275238037109375e-01
1.098200000000000000e+04 1.342133065009365055e+03 9.999869465827941895e-01
